*chamber,*recipe,*start_time,*end_time,*pjid,*cjid,*slot,Gas2 P1 Press[_kgf/cm2G]_-1_Avg,LowerTemp[degC]_-1_Avg,Gas14 P2 Press[_kgf/cm2G]_-1_Avg,Gas6 P2 Press[_kgf/cm2G]_-1_Avg,Gas5 Temp[degC]_-1_Avg,Gas16 Temp[degC]_-1_Avg,HF Phase_-1_Avg,APC Position[deg]_-1_Avg,Gas12 Temp[degC]_-1_Avg,Gas16 P1 Press[_kgf/cm2G]_-1_Avg,Gas9 Temp[degC]_-1_Avg,C4F8  (14)Flow@[SCCM]_-1_Avg,DeposhieldHeat OutPut[%]_-1_Avg,Gas14 Valve Output[%]_-1_Avg,Gas6 Valve Output[%]_-1_Avg,Gas8 P1 Press[_kgf/cm2G]_-1_Avg,Gas11 P1 Press[_kgf/cm2G]_-1_Avg,Pin Speed[mV]_-1_Avg,LF.RFVpp[V]_-1_Avg,Dynamic Process@_-1_Avg,ChamberPressure@[mTorr]_-1_Avg,UpperBRTemp[degC]_-1_Avg,UpperFlowRate[L/min]_-1_Avg,O2    (15)Flow@[SCCM]_-1_Avg,Gas3 P1 Press[_kgf/cm2G]_-1_Avg,MiddleFlowRatio@_-1_Avg,EdgeHePress@[Torr]_-1_Avg,HF.RF Power(H)[W]_-1_Avg,Edge Flow Ratio_-1_Avg,UpperBR.Valve[L/min]_-1_Avg,Gas4 Valve Output[%]_-1_Avg,HF.PulseDuty@[%]_-1_Avg,UpperTemp[degC]_-1_Avg,APCHeat OutPut[%]_-1_Avg,C4F6  (3)Flow@[SCCM]_-1_Avg,Gas12 Valve Output[%]_-1_Avg,O2    (15)Flow[SCCM]_-1_Avg,Gas9 P1 Press[_kgf/cm2G]_-1_Avg,HF.RFVpp[V]_-1_Avg,Edge He Flow[SCCM]_-1_Avg,Gas12 P1 Press[_kgf/cm2G]_-1_Avg,Center Gas Flow[SCCM]_-1_Avg,Gas8 Temp[degC]_-1_Avg,Pin Torque[mV]_-1_Avg,DeposhieldTopTemp[degC]_-1_Avg,Gas13 P2 Press[_kgf/cm2G]_-1_Avg,DATA-A_-1_Avg,Gas2 Temp[degC]_-1_Avg,Gas4 Temp[degC]_-1_Avg,Edge Gas Flow[SCCM]_-1_Avg,Gas6 Temp[degC]_-1_Avg,Gas5 P2 Press[_kgf/cm2G]_-1_Avg,DeposhieldTopTemp@[degC]_-1_Avg,Gas4 P1 Press[_kgf/cm2G]_-1_Avg,Gas12 P2 Press[_kgf/cm2G]_-1_Avg,DATA-D_-1_Avg,HF Mag_-1_Avg,Gas4 P2 Press[_kgf/cm2G]_-1_Avg,ChamberPressure[mTorr]_-1_Avg,LF Mag_-1_Avg,C4F6  (3)Flow[SCCM]_-1_Avg,Gas5 Valve Output[%]_-1_Avg,Gas13 Valve Output[%]_-1_Avg,Gas16 Valve Output[%]_-1_Avg,LowerTemp@[degC]_-1_Avg,Gas13 P1 Press[_kgf/cm2G]_-1_Avg,Gas8 Valve Output[%]_-1_Avg,ShutterTemp@[degC]_-1_Avg,Gas5 P1 Press[_kgf/cm2G]_-1_Avg,Gas14 Temp[degC]_-1_Avg,Gas3 Valve Output[%]_-1_Avg,ShutterHeat OutPut[%]_-1_Avg,DATA-B_-1_Avg,Gas9 P2 Press[_kgf/cm2G]_-1_Avg,Gas3 Temp[degC]_-1_Avg,ESCVoltage@[V]_-1_Avg,Center Flow Ratio_-1_Avg,CenterFlowRatio@_-1_Avg,Gas11 Valve Output[%]_-1_Avg,EdgeFlowRatio@_-1_Avg,Gas10 Temp[degC]_-1_Avg,Gas7 Temp[degC]_-1_Avg,UpperELTemp[degC]_-1_Avg,C1Pos@_-1_Avg,Gas16 P2 Press[_kgf/cm2G]_-1_Avg,C2Pos@_-1_Avg,Middle Flow Ratio_-1_Avg,Dynamic Process_-1_Avg,Gas8 P2 Press[_kgf/cm2G]_-1_Avg,Gas9 Valve Output[%]_-1_Avg,C2Pos_-1_Avg,Gas14 P1 Press[_kgf/cm2G]_-1_Avg,C1Pos_-1_Avg,Gas3 P2 Press[_kgf/cm2G]_-1_Avg,Gas11 P2 Press[_kgf/cm2G]_-1_Avg,Gas2 P2 Press[_kgf/cm2G]_-1_Avg,Gas6 P1 Press[_kgf/cm2G]_-1_Avg,UpperHeat OutPut[%]_-1_Avg,HF.RF Power(L)[W]_-1_Avg,Gas10 P2 Press[_kgf/cm2G]_-1_Avg,Runtime[sec]_-1_Avg,Gas15 Temp[degC]_-1_Avg,DATA-C_-1_Avg,Gas15 Valve Output[%]_-1_Avg,Gas13 Temp[degC]_-1_Avg,HF.RF Power(H)@[W]_-1_Avg,LF Phase_-1_Avg,Gas7 Valve Output[%]_-1_Avg,HF.RF Power(L)@[W]_-1_Avg,Gas11 Temp[degC]_-1_Avg,APC Temp[degC]_-1_Avg,Gas2 Valve Output[%]_-1_Avg,UpperCoolHeat OutPut[%]_-1_Avg,UpperTemp@[degC]_-1_Avg,Gas15 P1 Press[_kgf/cm2G]_-1_Avg,HF.Pulse Duty[%]_-1_Avg,C4F8  (14)Flow[SCCM]_-1_Avg,Gas10 Valve Output[%]_-1_Avg,Gas10 P1 Press[_kgf/cm2G]_-1_Avg,APCTemp@[degC]_-1_Avg,EdgeHePress[Torr]_-1_Avg,Middle Gas Flow[SCCM]_-1_Avg,ShutterTemp[degC]_-1_Avg,Gas7 P1 Press[_kgf/cm2G]_-1_Avg,ESC Voltage[V]_-1_Avg,ESC Current[uA]_-1_Avg,Gas7 P2 Press[_kgf/cm2G]_-1_Avg,Gas15 P2 Press[_kgf/cm2G]_-1_Avg
SEC_ESTTF51_FJ4197/PM-2,Process/P2/RUN/T-WLDC-60-ARP9,2022/4/5 17:12,2022/4/5 17:13,F0AC9A.1_075614,F0AC9A.1_075614,25,-0.74,60.003227,-1.02,-0.83,29.1,29.1,503.9613,19.23984,27.6,-0.91,29.5,0,30.080645,0,0,-0.8,1.3034354,0,0,0,425.3542,35,15.159839,0,-1.02,36.249355,0,356.69354,37.120483,0.4048387,0,0,149.99033,71.741936,0,0,-5.10E-04,-0.37,348.82095,-0.08354839,-1.02,377.95258,29.5,0,149.76483,1.26,0,46.7,30.7,695.01514,28.86387,-0.6613871,150,-0.76,-1.02,0,491.25485,-0.76,410.50967,500,0,7.8964515,0.1,0,60,1.26,0,150,-0.45695162,39.3,0,61.370968,0,-0.37,36.1,0,45.164516,45.39129,43.281937,37.067097,29.7,29.3,149.99033,0,-0.91,0,36.39532,0,-0.8,0,425.89517,-1.02,315.3387,-1.02,-0.5758387,-0.74,-0.83,58.169353,0,-0.88,31.05,30.5,0,0,29.6,357.09677,500,9.188387,0,28.644032,90,0,20,150,-0.94,0,0,0,-0.88,90,0.2517742,408.8416,149.61226,0.6813387,0,0.3516129,0.26491934,-0.94
SEC_ESTTF51_FJ4197/PM-2,Process/P2/RUN/PEM1C17KZ8,2022/4/5 17:09,2022/4/5 17:12,F0AC9A.1_075614,F0AC9A.1_075614,25,-0.5460079,60.580383,-1.02,-0.741706,29.1,29.1,505.17355,9.912635,27.6,-0.91,29.475222,0,26.477877,0,2.4087021,-0.8,-1.0024631,79.263885,749.6136,0,91.85123,35,15.155703,0,-1.02,109.40698,25.280235,104.99853,101.70949,0.4044248,0,4.424779,150.00241,71.274826,0,0,-7.73E-04,-0.20642084,387.0118,0.20491642,-1.02,512.00476,29.5,102.2625,150.06863,0.4309882,0.08320373,46.7,30.7,295.2648,28.822075,-0.8263176,150,-0.76,-1.02,0.029767891,501.59195,-0.76,90.47055,496.4946,0,20.637217,23.599607,0,60.575222,1.2468535,0,150,-0.6549705,39.3,0,54.906097,0.15234752,-0.4272124,36.1,2263.1514,145.0008,146.78358,0.27949852,103.271286,29.672419,29.286234,150.00241,0,-0.91,0,107.94327,0,-0.8,2.984415,340.77237,-1.02,497.55753,-1.02,-1.0095181,-0.7888004,-0.69037366,57.447395,0,-0.8835841,101.75,30.5,0.048485134,0,29.6,110.25074,500.71042,26.542576,0,28.860079,90,15.609833,20,150,-0.94,5.06588,0,19.017748,-0.6953933,90,25.409046,245.37851,150.17502,0.92623895,2261.497,0.4090462,0.10186824,-0.94
SEC_ESTTF51_FJ4197/PM-2,Process/P2/RUN/T-WLDC-60-ARP9,2022/4/4 17:41,2022/4/4 17:42,F0D88.1_081806,F0D88.1_081806,1,-0.71,60.00839,-1.02,-0.8,29,29,504.09677,19.227259,27.4,-0.88,29.5,0,30.358065,0,0,-0.79,1.3037903,0,0,0,426.2255,35,15.153065,0,-1.02,36.249355,0,356.65485,37.141453,0.4016129,0,0,150.00645,72.02581,0,0,0,-0.32,349.5484,-0.0966129,-1.02,377.75403,29.5,0,149.76193,1.26,0,46.7,30.7,695.609,28.8,-0.6195,150,-0.73,-1.02,0,490.6871,-0.7337581,411.14566,500,0,7.8970966,0.1,0,60,1.25,0,150,-0.4157742,39.2,0,61.608063,0,-0.32,36.1,0,45.156452,45.39129,43.302902,37.067097,29.6,29.2,150.00645,0,-0.88,0,36.365482,0,-0.79,0,425.4645,-1.02,315.0758,-1.02,-0.5766613,-0.71,-0.8,57.375805,0,-0.87,31.05,30.4,0,0,29.5,357.09677,500,9.185,0,28.587742,90,0,20,150,-0.94,0,0,0,-0.87,90,0.25403225,408.45065,149.61484,0.65569353,0,0.3516129,0.2392258,-0.94
SEC_ESTTF51_FJ4197/PM-2,Process/P2/RUN/PEM1C17KZ8,2022/4/4 17:38,2022/4/4 17:41,F0D88.1_081806,F0D88.1_081806,1,-0.553113,60.56877,-1.02,-0.9122151,29,29,505.79724,9.932906,27.443462,-0.88,29.475037,0,26.760237,0,2.4231377,-0.79,-1.0024371,79.48883,752.1914,0,91.91209,35,15.14741,0,-1.02,108.75876,25.367538,105.35915,103.50064,0.40296003,0,4.440059,150.00864,71.330536,0,0,-5.43E-06,-0.15428713,388.54663,0.19787864,-1.02,513.37177,29.5,102.71928,150.07336,0.42746425,0.08360699,46.716625,30.7,296.1637,28.8,-0.8529699,150,-0.73,-1.02,0.029801464,500.27527,-0.7314208,90.51416,498.10016,0,20.764431,23.739517,0,60.57721,1.2417958,0,150,-0.68100643,39.2,0,55.26591,0.1539085,-0.3768969,36.1,2269.9802,146.77321,146.13617,0.28046373,102.601875,29.6,29.2,150.00864,0,-0.88,0,109.783325,0,-0.79,3.010903,340.147,-1.02,497.75726,-1.02,-1.0095116,-0.79693145,-0.8607647,57.532806,0,-0.886221,101.4,30.4,0.048625473,0,29.5,110.58214,499.00345,26.53631,0,28.766651,90,15.698224,20,150,-0.94,5.0794277,0,19.110754,-0.69710904,90,25.49862,246.3008,150.12743,0.9621855,2268.811,0.3660582,0.13479526,-0.94
SEC_ESTTF51_FJ4197/PM-2,Process/P2/RUN/T-WLDC-60-ARP9,2022/4/4 17:13,2022/4/4 17:14,F08XT.U3_075521,F08XT.U3_075521,10,-0.73,59.998386,-1.02,-0.92,29,29,504.1,19.175323,27.4,-0.88,29.5,0,30.119354,0,0,-0.79,1.3004677,0,0,0,425.3542,35.005806,15.144194,0,-1.02,36.249355,0,356.60806,38.601612,0.4080645,0,0,150.00967,70.8871,0,0,-1.10E-04,-0.35,349.65805,-0.09758064,-1.02,377.89435,29.4,0,149.77742,1.26,0,46.8,30.6,692.2129,28.7,-0.80114514,150,-0.75,-1.02,0,490.4887,-0.75,410.15598,500,0,7.8967743,0.1,0,60,1.26,0,150,-0.59759676,39.2,0,60.951614,0,-0.35,36.1,0,46.77097,45.39129,43.195,37.067097,29.6,29.2,150.00967,0,-0.88,0,38.05726,0,-0.79,0,425.49356,-1.02,315.09033,-1.02,-0.57740325,-0.73,-0.92,56.43871,0,-0.88,31.05,30.4,0,0,29.5,357.09677,500,9.183548,0,28.551935,90,0,20,150,-0.94,0,0,0,-0.88,90,0.25258064,409.70886,149.65807,0.7466613,0,0.3516129,0.33001614,-0.94
SEC_ESTTF51_FJ4197/PM-2,Process/P2/RUN/PEM1C17KZ8,2022/4/4 17:10,2022/4/4 17:13,F08XT.U3_075521,F08XT.U3_075521,10,-0.5481213,60.575294,-1.02,-0.9311193,29,29,505.74506,9.915089,27.4,-0.88,29.472338,0,26.787476,0,2.4210553,-0.79,-1.0024408,79.42598,753.7258,0,91.896255,35,15.158925,0,-1.02,109.19817,25.35503,105.31312,103.93994,0.40443787,0,4.43787,150.00888,70.71302,0,0,-6.51E-05,-0.17192307,388.0932,0.19718935,-1.02,513.2442,29.4,103.23743,150.08487,0.4281558,0.08437317,46.775097,30.6,296.01242,28.730425,-0.56231755,150,-0.75,-1.02,0.029901952,500.8915,-0.75,90.573074,494.9699,0,20.698275,23.705868,0,60.576923,1.2468737,0,150,-0.3909862,39.2,0,55.22288,0.15529214,-0.3909221,36.1,2269.8472,147.2104,146.55714,0.28032544,103.04433,29.57786,29.2,150.00888,0,-0.88,0,110.21558,0,-0.79,2.9873273,340.4142,-1.02,498.2865,-1.02,-1.0095217,-0.7915286,-0.87960553,57.322487,0,-0.8880375,101.45,30.4,0.048797995,0,29.497238,110.57692,500.72534,26.467604,0,28.765089,90,15.684418,20,150,-0.94,5.0793886,0,19.065434,-0.6993343,90,25.486292,246.20108,150.1425,0.9627515,2267.987,0.39102563,0.13578403,-0.94
SEC_ESTTF51_FJ4197/PM-2,Process/P2/RUN/T-WLDC-60-ARP9,2022/4/4 17:08,2022/4/4 17:09,F08XT.U3_075521,F08XT.U3_075521,6,-0.73,60,-1.02,-0.93,29,29,504.85184,19.216425,27.4,-0.88,29.5,0,30.144928,0,0,-0.79,1.3028985,0,0,0,426.5053,35,15.171981,0,-1.02,36.24412,0,356.09662,40.27359,0.4016103,0,0,149.97182,71.115944,0,0,-1.45E-05,-0.35502416,348.3768,-0.10016103,-1.02,377.88132,29.4,0,149.77649,1.26,0,46.8,30.6,696.30743,28.711111,-0.8094203,150,-0.75,-1.02,0,490.3752,-0.75,411.528,500,0,7.8074074,0.1,0,60,1.26,0,150,-0.6080837,39.2,0,60.766506,0,-0.35001612,36.1,0,48.11095,45.371338,43.403866,37.062157,29.6,29.2,149.97182,0,-0.88,0,39.50467,0,-0.79,0,425.65378,-1.02,315.6232,-1.02,-0.58064413,-0.73,-0.93,58.47021,0,-0.88,31.1,30.4,0,0,29.5,356.52173,500,9.090821,0,28.550402,90,0,20,150,-0.94,0,0,0,-0.88,90,0.25201288,408.73236,149.62303,0.6527053,0,0.352657,0.24077295,-0.94
SEC_ESTTF51_FJ4197/PM-2,Process/P2/RUN/PEM1C17KZ8,2022/4/4 17:05,2022/4/4 17:08,F08XT.U3_075521,F08XT.U3_075521,6,-0.55757993,60.573586,-1.02,-0.85411215,29,29,505.37433,9.882095,27.4,-0.88,29.466896,0,26.690113,0,2.4154944,-0.79,-1.0024446,79.27778,750.44617,0,91.87683,35,15.150221,0,-1.02,108.96896,25.292671,105.00787,101.2667,0.40442696,0,4.426955,150.00546,70.856865,0,0,-4.87E-05,-0.1546483,387.1451,0.19695032,-1.02,512.1854,29.4,102.183334,150.06921,0.43030006,0.083576,46.8,30.6,295.3541,28.7,-0.8724594,150,-0.75,-1.02,0.029806865,499.7757,-0.75,90.41102,497.10773,0,20.670094,23.65204,0,60.575504,1.2472209,0,150,-0.7015396,39.2,0,54.55042,0.15375184,-0.37288737,36.1,2263.2808,144.5761,146.36394,0.27948844,102.83025,29.555828,29.2,150.00546,0,-0.88,0,107.510185,0,-0.79,2.977816,340.85785,-1.02,497.10773,-1.02,-1.009513,-0.8003984,-0.80270046,57.02066,0,-0.8880177,101.7,30.4,0.0485833,0,29.472357,110.25578,499.98523,26.526562,0,28.763552,90,15.618987,20,150,-0.94,5.067388,0,19.01943,-0.6997737,90,25.41943,245.48259,150.12863,0.95771277,2261.8774,0.4441712,0.1310674,-0.94
R190F/PM-4,Process/P4/2XX_GLS/NC-232GS-RK7N-R190F,2022/3/28 4:10,2022/3/28 19:33,220327_4375_34786,A1BS039_03270426,13,-0.95,54.90673,-0.9782121,-0.9185786,27.349249,27.199747,499.1964,24.759666,27.234247,-0.96054727,28.843723,10.197538,33.573547,44.868244,36.37407,-0.6,-1.02,0,0,6.187125,24.579462,34.68247,16.97124,4.474688,-0.36344182,58.99779,14.590903,6217.4536,63.86396,2.3335438,36.37939,38.103775,150.11586,75.85047,50.69409,14.655524,4.475352,-0.4315958,749.6605,0.601979,-0.017043231,125.23371,27.97155,0,120.03704,-0.6434463,0,28.400955,29.402966,706.92834,27.1377,-0.9326146,120,0.053304784,-0.81271696,0,498.0837,-1.02,23.463982,0,50.66235,30.626268,1.8919038,5.956719,37.205967,-0.59451514,0,120,-0.5925804,27.919024,38.026833,32.755444,0,-1.02,28.414904,3933.1018,38.558807,38.609787,0,63.873055,27.5,27.501717,150.11586,0,-0.9711887,0,58.99136,3.5003831,-0.6,41.3206,559.20654,-0.6435694,539.6133,-1.02,-1.02,-0.95,0.7998724,4.909976,180.28044,0.14,1109.2,27.494684,0,39.059887,27.5,6218.5547,0,26.862675,180.26642,27.658356,90,0,46.026012,150,-0.5600329,38.041023,10.194514,0,0.14,90,14.6077585,376.90048,120.124855,-0.7644773,3932.51,0.48812154,-0.91235316,-0.988759
R190F/PM-4,Process/P4/2XX_GLS/NC-232GS-RK7N-R190F,2022/3/28 3:05,2022/3/28 3:46,220327_4375_34786,A1BS039_03270426,12,-0.95,58.860046,-0.97924775,-0.92084795,27.28668,27.155235,501.52975,24.079626,27.193768,-0.9539567,28.803331,11.3347845,32.1062,45.818066,36.887676,-0.67,-1.02,0,0,5.638429,23.702856,34.689495,16.97012,4.0778522,-0.35671666,53.40984,14.682634,6267.654,58.144917,2.4110596,36.36066,39.160595,150.09726,75.751656,52.414978,13.365014,4.0784698,-0.42041945,757.4707,0.6039357,-0.065650545,122.04996,27.961744,0,120.03714,-0.6532994,0,28.320171,29.278542,699.5366,27.1,-0.9331322,120,0.083565585,-0.79059243,0,499.55035,-1.02,23.152205,0,52.393253,30.737373,1.7016556,10.088172,41.003654,-0.60870177,0,120,-0.61490697,27.913866,38.399063,31.317572,0,-1.02,28.326174,3939.1973,32.474632,32.60268,0,58.223732,27.476213,27.464386,150.09726,0,-0.97201145,0,53.324028,3.1898854,-0.67,41.709053,557.4055,-0.6083678,538.14246,-1.02,-1.02,-0.95,0.850203,3.1672487,178.18845,0.16,1217.1,27.457258,0,35.552094,27.47298,6267.869,0,24.4407,178.17264,27.6,90,0,47.54472,150,-0.5974401,39.113594,11.332025,0,0.16,90,14.692157,373.53632,120.11633,-0.77286637,3938.6504,0.4678526,-0.9076205,-0.98798203
R190F/PM-4,Process/P4/2XX_GLS/NC-232GS-RK7N-R190F,2022/3/28 2:00,2022/3/28 2:40,220327_4375_34786,A1BS039_03270426,11,-0.95,58.86732,-0.98124224,-0.9248367,27.106138,26.999594,499.48248,24.058016,27.029036,-0.9539592,28.591106,11.333854,32.141438,45.840065,36.862556,-0.61,-1.02,0,0,5.6379657,23.66125,34.698795,16.9682,4.077517,-0.35852197,53.487724,14.68266,6267.1875,58.22117,2.4002383,36.384083,39.157375,150.09607,75.80487,52.41067,13.363333,4.0786963,-0.4209851,757.1573,0.60415727,-0.06464323,122.05271,27.76857,0,120.03596,-0.82257116,0,28.154665,29.134623,699.43744,26.900234,-0.9340862,120,0.08203467,-0.7895144,0,498.18027,-1.02,23.131632,0,52.3881,30.701857,1.6933246,10.072312,41.00604,-0.77809024,0,120,-0.6158723,27.754126,38.38429,31.425913,0,-1.02,28.173817,3939.0378,32.557117,32.641895,0,58.30155,27.297564,27.27029,150.09607,0,-0.9720121,0,53.39943,3.1896234,-0.61,41.680805,557.74664,-0.6103993,538.83734,-1.02,-1.0199988,-0.95,0.8460079,3.2089307,178.17738,0.05,1217.2,27.312262,0,35.54953,27.322355,6267.621,0,24.40842,178.16621,27.429417,90,0,47.328964,150,-0.5979066,39.112022,11.330874,0,0.05,90,14.691135,373.4711,120.11754,-0.77452534,3938.456,0.4777554,-0.90927744,-0.9879797
R190F/PM-4,Process/P4/2XX_GLS/NC-232GS-RK7N-R190F,2022/3/28 0:54,2022/3/28 1:35,220327_4375_34786,A1BS039_03270426,10,-0.95,58.85573,-0.981549,-0.9277522,27.1,27,500.4745,24.050913,27.002977,-0.9539636,28.570337,11.33462,32.139954,45.831432,36.769962,-0.69,-1.02,0,0,5.6374054,23.681646,34.68931,16.968954,4.077719,-0.35977572,53.44741,14.682673,6266.8247,58.260254,2.4030316,36.40425,39.155766,150.09743,75.881775,52.417843,13.354366,4.078404,-0.42035326,757.2094,0.60425156,-0.06631079,122.04725,27.734682,0,120.03719,-0.71893567,0,28.2,29.137114,699.50507,26.887056,-0.9342372,120,0.08147182,-0.79109967,0,498.7327,-1.02,23.136917,0,52.391457,30.736744,1.7021812,10.064796,41.005997,-0.6747946,0,120,-0.6159916,27.707542,38.27432,31.481844,0,-1.02,28.18863,3939.0405,32.595947,32.601124,0,58.2617,27.280678,27.22834,150.09743,0,-0.972012,0,53.443604,3.1891637,-0.69,41.74177,557.3862,-0.61069256,538.47516,-1.02,-1.0199975,-0.95,0.84306234,3.1496468,178.17368,0.06,1217.25,27.3,0,35.48142,27.3,6267.364,0,24.402407,178.15889,27.4,90,0,47.353146,150,-0.5979309,39.110416,11.332078,0,0.06,90,14.692031,373.53696,120.117134,-0.77467465,3938.4504,0.50049293,-0.9094405,-0.98798186
R190F/PM-4,Process/P4/2XX_GLS/NC-232GS-RK7N-R190F,2022/3/27 23:49,2022/3/28 0:30,220327_4375_34786,A1BS039_03270426,9,-0.95,58.8353,-0.97968906,-0.9249912,27.188396,27.043541,500.39722,24.03887,27.1,-0.9539643,28.677042,11.333333,32.155556,45.74697,36.68984,-0.63,-1.02,0,0,5.6375027,23.688889,34.70719,16.96926,4.0768123,-0.35854304,53.446327,14.680838,6266.402,58.139835,2.4116328,36.297092,39.15416,150.09663,75.67028,52.40657,13.35745,4.0779223,-0.42297596,756.9877,0.6045266,-0.06893366,122.04123,27.800825,0,120.037895,-0.8435543,0,28.3,29.255062,699.4679,26.964367,-0.9334902,120,0.08269008,-0.7937133,0,498.42072,-1.02,23.134048,0,52.38809,30.664433,1.7044157,10.0535755,41.000618,-0.799275,0,120,-0.61602795,27.8,38.202812,31.481783,0,-1.02,28.301844,3938.7144,32.474346,32.60221,0,58.25988,27.355536,27.348917,150.09663,0,-0.9720119,0,53.321854,3.1893613,-0.63,41.700607,557.3599,-0.6088819,538.53253,-1.02,-1.0199996,-0.95,0.8456114,3.1392894,178.16722,0.21,1217.3,27.37564,0,35.457726,27.375355,6266.6934,0,24.399551,178.14336,27.504087,90,0,47.549393,150,-0.59797615,39.107166,11.330579,0,0.21,90,14.690084,373.5048,120.12253,-0.7748708,3938.13,0.47619635,-0.9096188,-0.9879803
R190F/PM-4,Process/P4/2XX_GLS/NC-232GS-RK7N-R190F,2022/3/27 22:44,2022/3/27 23:24,220327_4375_34786,A1BS039_03270426,8,-0.95,58.85904,-0.98216635,-0.9216219,27.3,27.1,499.6364,24.042568,27.2,-0.9539632,28.786798,11.331691,32.115875,45.68247,36.819447,-0.72,-1.02,0,0,5.635337,23.663103,34.701824,16.970572,4.0783854,-0.3572058,53.361584,14.681572,6264.139,58.13686,2.400234,36.233833,39.14166,150.09647,75.74641,52.419193,13.344535,4.0782967,-0.42197832,757.09045,0.60434425,-0.072305575,122.0403,27.925798,0,120.03542,-0.2736101,0,28.39862,29.350517,699.5315,27.092388,-0.93315387,120,0.083343185,-0.7968724,0,498.34845,-1.02,23.14341,0,52.394077,30.73633,1.7068243,10.044859,40.99737,-0.22904533,0,120,-0.6151503,27.868244,38.24646,31.501108,0,-1.02,28.405256,3938.9011,32.469166,32.55633,0,58.17566,27.43709,27.439867,150.09647,0,-0.972012,0,53.3172,3.1881006,-0.72,41.73267,557.6781,-0.61138666,538.8044,-1.02,-1.02,-0.95,0.84921366,3.1706495,178.09305,0.13,1217.75,27.402771,0,35.53981,27.4,6264.778,0,24.410051,178.07753,27.6,90,0,47.328487,150,-0.59794164,39.092716,11.328948,0,0.13,90,14.690851,373.53094,120.11455,-0.77485794,3938.334,0.46998438,-0.90963495,-0.9879806
R190F/PM-4,Process/P4/2XX_GLS/NC-232GS-RK7N-R190F,2022/3/27 21:38,2022/3/27 22:19,220327_4375_34786,A1BS039_03270426,7,-0.95,58.8718,-0.9807719,-0.91760343,27.3,27.1,500.63904,24.04642,27.196085,-0.9539629,28.793825,11.334265,32.13129,45.657753,36.915497,-0.72,-1.02,0,0,5.6373906,23.683424,34.708824,16.969942,4.077517,-0.35530788,53.487724,14.682044,6266.798,58.301983,2.4141724,36.194057,39.157375,150.09695,75.73425,52.41482,13.352126,4.0784583,-0.4226258,757.5368,0.60437906,-0.061417654,122.10344,27.931307,0,120.03743,-0.4027478,0,28.4,29.354752,699.53314,27.10023,-0.93314505,120,0.08371442,-0.7861188,0,498.96655,-1.02,23.157022,0,52.38695,30.695272,1.6856714,10.045188,41.008915,-0.3584739,0,120,-0.61492544,27.859196,38.233253,31.494352,0,-1.02,28.412882,3938.8735,32.63857,32.681618,0,58.30151,27.454353,27.427664,150.09695,0,-0.9720121,0,53.4799,3.1890483,-0.72,41.52793,557.50305,-0.6099318,538.2553,-1.02,-1.02,-0.95,0.8533706,3.1686316,178.16612,-0.01,1217.2,27.410154,0,35.536945,27.402075,6266.82,0,24.412945,178.14156,27.6,90,0,47.61332,150,-0.5977279,39.107094,11.331523,0,-0.01,90,14.691176,373.5438,120.11422,-0.77344126,3938.3438,0.49500883,-0.9081863,-0.9879797
R190F/PM-4,Process/P4/2XX_GLS/NC-232GS-RK7N-R190F,2022/3/27 20:33,2022/3/27 21:14,220327_4375_34786,A1BS039_03270426,6,-0.95,58.83792,-0.9795187,-0.919676,27.4,27.2,499.4253,24.041351,27.3,-0.9539615,28.948,11.330568,32.11227,45.66465,36.778072,-0.73,-1.02,0,0,5.635882,23.670376,34.70812,16.970348,4.078474,-0.3562192,53.402344,14.680314,6264.795,58.174046,2.4013839,36.1913,39.144875,150.0967,75.7369,52.415325,13.355067,4.079091,-0.42056546,757.2369,0.60379845,-0.06944235,122.087616,28.072224,0,120.038605,-0.43228853,0,28.5,29.42794,699.4123,27.203901,-0.9331147,120,0.08385471,-0.79410523,0,498.18765,-1.02,23.146362,0,52.38799,30.662085,1.7083771,10.045561,40.992527,-0.38763675,0,120,-0.6150493,27.973045,38.161335,31.406824,0,-1.02,28.4818,3938.4033,32.518917,32.59867,0,58.215256,27.59476,27.573957,150.0967,0,-0.97201216,0,53.35273,3.1884444,-0.73,41.599285,557.4079,-0.6087738,538.7125,-1.02,-1.02,-0.95,0.8512278,3.182901,178.11691,0.05,1217.65,27.512213,0,35.540314,27.503454,6265.0376,0,24.416817,178.09215,27.7,90,0,47.333363,150,-0.59722406,39.09593,11.327823,0,0.05,90,14.689101,373.48712,120.115746,-0.7765563,3937.8582,0.48829666,-0.91133416,-0.98797965
